,end,cholera,paratyphoid ,typhoid ,acute viral hepatitis a,acute viral hepatitis e,poliomyelitis,plague,yellow fever,dengue fever,dengue haemorrhagic fever,malaria,chikungunya fever,hfmd,diphtheria,measles,mumps  ,rubella,sars,nipah virus infection,acute viral hepatitis b,encephalitis,legionellosis,campylobacteriosis,acute viral hepatitis c,melioidosis,meningococcal infection,pertussis,pneumococcal disease (invasive),haemophilus influenzae type b,salmonellosis(non-enteric fevers),avian influenza,acute upper respiratory tract infections,acute conjunctivitis,acute diarrhoea,chickenpox,zika virus infection,leptospirosis,ebola virus disease,japanese encephalitis,tetanus,botulism,murine typhus,monkeypox,middle east respiratory syndrome
423,2020-02-15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,378.0,2.0,1.0,2.0,58.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,26.0,0.0,3150.0,63.0,431.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
424,2020-02-22,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,380.0,1.0,0.0,0.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,2826.0,83.0,407.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
425,2020-02-29,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,373.0,1.0,0.0,0.0,59.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,2473.0,63.0,404.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
426,2020-03-07,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,46.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,53.0,0.0,2317.0,65.0,399.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
427,2020-03-14,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,389.0,0.0,1.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,41.0,0.0,2288.0,56.0,369.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
428,2020-03-21,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,367.0,1.0,1.0,1.0,35.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,0.0,2378.0,46.0,367.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
429,2020-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,22.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0.0,2592.0,50.0,344.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
430,2020-04-04,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,20.0,0.0,2065.0,45.0,259.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
431,2020-04-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1558.0,38.0,179.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
432,2020-04-18,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,360.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,1121.0,32.0,140.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
433,2020-04-25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,399.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,835.0,34.0,135.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
434,2020-05-02,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,683.0,36.0,140.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
435,2020-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,620.0,35.0,148.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
436,2020-05-16,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,524.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,575.0,33.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
437,2020-05-23,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,618.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,505.0,32.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
438,2020-05-30,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,731.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,571.0,36.0,141.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
439,2020-06-06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,268.0,18.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
440,2020-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,2.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,839.0,40.0,199.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
441,2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,808.0,40.0,216.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
442,2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,829.0,48.0,261.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
443,2020-07-04,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1444.0,4.0,1.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,859.0,48.0,292.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
444,2020-07-11,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1665.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,663.0,37.0,233.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
445,2020-07-18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1725.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,871.0,48.0,308.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
446,2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,1.0,2.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0.0,709.0,48.0,285.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
447,2020-08-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1376.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,762.0,46.0,342.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
448,2020-08-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1667.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,780.0,45.0,336.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
449,2020-08-15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1336.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,710.0,46.0,362.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
450,2020-08-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1285.0,2.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,0.0,705.0,47.0,343.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
451,2020-08-29,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1153.0,1.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,730.0,48.0,355.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
452,2020-09-05,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,937.0,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,0.0,692.0,39.0,314.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
453,2020-09-12,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,725.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,818.0,46.0,291.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
454,2020-09-19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1123.0,49.0,335.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
455,2020-09-26,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,590.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,1218.0,51.0,339.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
456,2020-10-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1058.0,44.0,303.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
457,2020-10-10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,528.0,1.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,988.0,48.0,339.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
458,2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,1.0,0.0,0.0,7.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,917.0,50.0,336.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
459,2020-10-24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,563.0,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,796.0,49.0,304.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
460,2020-10-31,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,802.0,50.0,327.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,
461,2020-11-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,806.0,48.0,312.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
462,2020-11-14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,354.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,820.0,41.0,342.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
463,2020-11-21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,760.0,44.0,295.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
464,2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,772.0,41.0,295.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
465,2020-12-05,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,0.0,769.0,43.0,263.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
466,2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,779.0,43.0,279.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
467,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,0.0,784.0,41.0,274.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
468,2020-12-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,848.0,48.0,279.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
469,2021-01-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,849.0,45.0,309.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
470,2021-01-09,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,869.0,44.0,300.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
471,2021-01-16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,165.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,1.0,0.0,35.0,0.0,1048.0,49.0,353.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
472,2021-01-23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0,1.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,1423.0,55.0,321.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
473,2021-01-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1226.0,48.0,341.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
474,2021-02-06,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,1192.0,59.0,327.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
475,2021-02-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1072.0,57.0,343.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
476,2021-02-20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,1286.0,66.0,339.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
477,2021-02-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145.0,1.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1279.0,59.0,353.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
478,2021-03-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,1294.0,63.0,344.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
479,2021-03-13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,2.0,0.0,0.0,0.0,23.0,0.0,1238.0,57.0,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
480,2021-03-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1108.0,44.0,326.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
481,2021-03-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1214.0,43.0,370.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
482,2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1193.0,38.0,354.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
483,2021-04-10,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,1245.0,45.0,387.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
484,2021-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,1260.0,41.0,410.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
485,2021-04-24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,1347.0,43.0,446.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
486,2021-05-01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,1387.0,45.0,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
487,2021-05-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,1459.0,40.0,380.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
488,2021-05-15,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0,0.0,1472.0,49.0,394.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
489,2021-05-22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,3.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1669.0,35.0,291.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
490,2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1198.0,34.0,246.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
491,2021-06-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,910.0,36.0,224.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
492,2021-06-12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,756.0,33.0,235.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
493,2021-06-19,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,135.0,0.0,1.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,720.0,32.0,229.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
494,2021-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,757.0,30.0,233.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
495,2021-07-03,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,798.0,42.0,291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
496,2021-07-10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,104.0,0.0,1.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,830.0,37.0,318.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
497,2021-07-17,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1024.0,40.0,331.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
498,2021-07-24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,1283.0,40.0,328.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
